,home_team_name,Result,away_team_name,home_ppg,away_ppg,home_team_shots_on_target,away_team_shots_on_target,home_team_corner_count,away_team_corner_count,HAS,HDS,AAS,ADS
908,Al Faisaly,2,Al Raed,1.83,1.25,4,5,3,6,0.8051188299817185,0.9491379310344827,0.7382183908045977,1.036217753402397
909,Al Ittifaq,1,Al Hazm,1.75,0.85,8,3,1,6,0.5218362786918546,0.5976053639846743,0.13182471264367815,0.17146049157018078
910,Al Ahli,4,Al Fateh,1.64,1.1,11,2,7,4,1.177859029047329,0.5800287356321838,0.7382183908045977,0.8871216737761528
911,Al Hilal,2,Al Ittihad,2.25,1.17,6,3,6,2,1.2747714808043875,0.5009339080459769,1.2039990421455937,0.8051188299817185
912,Al Shabab,1,Al Quadisiya,2.0,0.83,6,4,11,2,0.8349380459069674,0.7821599616858238,0.43941570881226055,0.5814747105423522
913,Al Batin,-5,Al Taawon,1.15,1.5,3,6,8,2,0.2832825512898639,0.38668582375478927,0.9139846743295018,0.8125736339630306
914,Ohod,-2,Al Wahda,0.92,1.42,3,4,5,7,0.18637009953280523,0.34274425287356325,0.37789750957854407,0.499471866747918
915,Al Feiha,0,Al Nassr,1.2,2.15,4,4,3,2,0.23109892342067845,0.29880268199233717,1.2391522988505748,0.5889295145236645
916,Al Fateh,-1,Al Feiha,1.57,0.54,4,5,7,0,0.7902092220190942,0.7733716475095785,0.14061302681992338,0.2832825512898639
917,Al Faisaly,4,Al Ittifaq,1.83,0.67,9,9,5,4,0.8051188299817185,0.9491379310344827,0.43941570881226055,0.7082063782246598
918,Al Batin,1,Al Hazm,1.15,0.85,6,3,8,5,0.2832825512898639,0.38668582375478927,0.13182471264367815,0.17146049157018078
919,Al Wahda,-1,Al Shabab,1.58,1.67,2,7,5,3,0.3801950030469226,0.5624521072796935,0.7206417624521072,0.6336583384115377
920,Al Ittihad,-1,Al Raed,0.67,1.25,9,6,8,6,0.8796668697948405,0.9755028735632184,0.7382183908045977,1.036217753402397
921,Al Quadisiya,-2,Al Hilal,1.17,2.64,3,8,0,0,0.4323786309161081,0.5185105363984674,1.2127873563218392,0.4696526508226691
922,Ohod,1,Al Taawon,0.92,1.5,4,3,1,4,0.18637009953280523,0.34274425287356325,0.9139846743295018,0.8125736339630306
923,Al Nassr,-2,Al Ahli,2.45,1.83,5,5,6,6,1.0884013812715825,0.5624521072796935,1.370977011494253,0.64111314239285
924,Al Hilal,3,Al Ittifaq,2.25,0.67,8,6,4,3,1.2747714808043875,0.5009339080459769,0.43941570881226055,0.7082063782246598
925,Al Batin,0,Al Fateh,1.15,1.1,4,7,1,6,0.2832825512898639,0.38668582375478927,0.7382183908045977,0.8871216737761528
926,Al Faisaly,0,Al Shabab,1.83,1.67,3,5,8,7,0.8051188299817185,0.9491379310344827,0.7206417624521072,0.6336583384115377
927,Ohod,0,Al Hazm,0.92,0.85,5,6,8,4,0.18637009953280523,0.34274425287356325,0.13182471264367815,0.17146049157018078
928,Al Ahli,-2,Al Quadisiya,1.64,0.83,2,7,8,2,1.177859029047329,0.5800287356321838,0.43941570881226055,0.5814747105423522
929,Al Feiha,1,Al Ittihad,1.2,1.17,6,6,3,7,0.23109892342067845,0.29880268199233717,1.2039990421455937,0.8051188299817185
930,Al Wahda,-3,Al Hilal,1.58,2.64,6,6,8,5,0.3801950030469226,0.5624521072796935,1.2127873563218392,0.4696526508226691
931,Al Ittifaq,-1,Al Nassr,1.75,2.15,6,4,2,10,0.5218362786918546,0.5976053639846743,1.2391522988505748,0.5889295145236645
932,Al Fateh,4,Ohod,1.57,0.27,5,6,1,3,0.7902092220190942,0.7733716475095785,0.10545977011494252,0.31310176721511274
933,Al Feiha,0,Al Hazm,1.2,0.85,2,6,6,5,0.23109892342067845,0.29880268199233717,0.13182471264367815,0.17146049157018078
934,Al Wahda,1,Al Batin,1.58,0.64,3,6,6,8,0.3801950030469226,0.5624521072796935,0.3251676245210728,0.5367458866544791
935,Al Quadisiya,2,Al Raed,1.17,1.25,5,7,2,7,0.4323786309161081,0.5185105363984674,0.7382183908045977,1.036217753402397
936,Al Nassr,1,Al Shabab,2.45,1.67,6,4,3,4,1.0884013812715825,0.5624521072796935,0.7206417624521072,0.6336583384115377
937,Al Ittifaq,-2,Al Taawon,1.75,1.5,5,6,2,6,0.5218362786918546,0.5976053639846743,0.9139846743295018,0.8125736339630306
938,Al Faisaly,0,Al Hilal,1.83,2.64,4,5,3,9,0.8051188299817185,0.9491379310344827,1.2127873563218392,0.4696526508226691
939,Al Ittihad,-2,Al Ahli,0.67,1.83,5,8,2,1,0.8796668697948405,0.9755028735632184,1.370977011494253,0.64111314239285
940,Al Shabab,0,Al Ittifaq,2.0,0.67,8,6,9,5,0.8349380459069674,0.7821599616858238,0.43941570881226055,0.7082063782246598
941,Al Quadisiya,0,Al Faisaly,1.17,0.92,7,6,5,8,0.4323786309161081,0.5185105363984674,0.711853448275862,0.7678448100751574
942,Al Ahli,0,Al Feiha,1.64,0.54,3,6,5,4,1.177859029047329,0.5800287356321838,0.14061302681992338,0.2832825512898639
943,Al Fateh,-2,Al Taawon,1.57,1.5,2,9,6,8,0.7902092220190942,0.7733716475095785,0.9139846743295018,0.8125736339630306
944,Al Batin,-2,Al Raed,1.15,1.25,5,5,3,4,0.2832825512898639,0.38668582375478927,0.7382183908045977,1.036217753402397
945,Al Nassr,-1,Al Wahda,2.45,1.42,5,7,7,3,1.0884013812715825,0.5624521072796935,0.37789750957854407,0.499471866747918
946,Al Ittihad,0,Al Hazm,0.67,0.85,10,5,7,2,0.8796668697948405,0.9755028735632184,0.13182471264367815,0.17146049157018078
947,Al Batin,1,Al Feiha,1.15,0.54,4,5,2,6,0.2832825512898639,0.38668582375478927,0.14061302681992338,0.2832825512898639
948,Al Quadisiya,2,Al Ittifaq,1.17,0.67,3,5,2,10,0.4323786309161081,0.5185105363984674,0.43941570881226055,0.7082063782246598
949,Al Shabab,1,Ohod,2.0,0.27,10,6,5,2,0.8349380459069674,0.7821599616858238,0.10545977011494252,0.31310176721511274
950,Al Ittihad,-1,Al Faisaly,0.67,0.92,4,5,13,3,0.8796668697948405,0.9755028735632184,0.711853448275862,0.7678448100751574
951,Al Wahda,-1,Al Taawon,1.58,1.5,4,6,4,6,0.3801950030469226,0.5624521072796935,0.9139846743295018,0.8125736339630306
952,Al Hilal,0,Al Nassr,2.25,2.15,10,10,6,5,1.2747714808043875,0.5009339080459769,1.2391522988505748,0.5889295145236645
953,Al Fateh,1,Al Hazm,1.57,0.85,4,8,5,7,0.7902092220190942,0.7733716475095785,0.13182471264367815,0.17146049157018078
954,Al Raed,0,Al Ahli,1.08,1.83,5,4,4,6,0.6634775543367866,0.9667145593869733,1.370977011494253,0.64111314239285
955,Ohod,-1,Al Hilal,0.92,2.64,3,11,2,9,0.18637009953280523,0.34274425287356325,1.2127873563218392,0.4696526508226691
956,Al Fateh,0,Al Faisaly,1.57,0.92,3,4,5,4,0.7902092220190942,0.7733716475095785,0.711853448275862,0.7678448100751574
957,Al Ittifaq,1,Al Wahda,1.75,1.42,7,3,7,5,0.5218362786918546,0.5976053639846743,0.37789750957854407,0.499471866747918
958,Al Nassr,4,Al Raed,2.45,1.25,9,6,9,3,1.0884013812715825,0.5624521072796935,0.7382183908045977,1.036217753402397
959,Al Taawon,3,Al Feiha,2.08,0.54,4,2,6,6,1.0884013812715825,0.7997365900383141,0.14061302681992338,0.2832825512898639
960,Al Batin,-2,Al Ittihad,1.15,1.17,6,7,1,4,0.2832825512898639,0.38668582375478927,1.2039990421455937,0.8051188299817185
961,Al Hilal,-1,Al Hazm,2.25,0.85,7,3,6,3,1.2747714808043875,0.5009339080459769,0.13182471264367815,0.17146049157018078
962,Al Ahli,-1,Al Shabab,1.64,1.67,5,4,5,9,1.177859029047329,0.5800287356321838,0.7206417624521072,0.6336583384115377
963,Ohod,-2,Al Quadisiya,0.92,0.83,2,6,5,6,0.18637009953280523,0.34274425287356325,0.43941570881226055,0.5814747105423522
964,Al Raed,1,Al Hazm,1.08,0.85,3,6,4,4,0.6634775543367866,0.9667145593869733,0.13182471264367815,0.17146049157018078
965,Al Faisaly,3,Al Wahda,1.83,1.42,6,6,4,6,0.8051188299817185,0.9491379310344827,0.37789750957854407,0.499471866747918
966,Al Hilal,1,Al Ahli,2.25,1.83,6,5,3,8,1.2747714808043875,0.5009339080459769,1.370977011494253,0.64111314239285
967,Al Shabab,4,Al Batin,2.0,0.64,8,4,4,4,0.8349380459069674,0.7821599616858238,0.3251676245210728,0.5367458866544791
968,Al Fateh,0,Al Ittifaq,1.57,0.67,3,4,2,2,0.7902092220190942,0.7733716475095785,0.43941570881226055,0.7082063782246598
969,Al Quadisiya,2,Al Taawon,1.17,1.5,4,9,1,10,0.4323786309161081,0.5185105363984674,0.9139846743295018,0.8125736339630306
970,Al Ittihad,-1,Al Nassr,0.67,2.15,3,8,5,4,0.8796668697948405,0.9755028735632184,1.2391522988505748,0.5889295145236645
971,Al Feiha,3,Ohod,1.2,0.27,8,5,3,3,0.23109892342067845,0.29880268199233717,0.10545977011494252,0.31310176721511274
972,Al Raed,1,Al Taawon,1.08,1.5,5,6,6,5,0.6634775543367866,0.9667145593869733,0.9139846743295018,0.8125736339630306
973,Al Batin,2,Al Quadisiya,1.15,0.83,5,6,0,9,0.2832825512898639,0.38668582375478927,0.43941570881226055,0.5814747105423522
974,Al Faisaly,1,Al Feiha,1.83,0.54,3,4,4,5,0.8051188299817185,0.9491379310344827,0.14061302681992338,0.2832825512898639
975,Al Fateh,0,Al Nassr,1.57,2.15,4,8,3,13,0.7902092220190942,0.7733716475095785,1.2391522988505748,0.5889295145236645
976,Al Hazm,-2,Al Shabab,1.18,1.67,5,9,7,8,0.0894576477757465,0.14940134099616859,0.7206417624521072,0.6336583384115377
977,Al Wahda,1,Al Ahli,1.58,1.83,6,7,2,3,0.3801950030469226,0.5624521072796935,1.370977011494253,0.64111314239285
978,Al Ittifaq,1,Al Ittihad,1.75,1.17,8,5,4,5,0.5218362786918546,0.5976053639846743,1.2039990421455937,0.8051188299817185
979,Ohod,-1,Al Raed,0.92,1.25,4,5,5,4,0.18637009953280523,0.34274425287356325,0.7382183908045977,1.036217753402397
980,Al Taawon,0,Al Hilal,2.08,2.64,5,7,2,12,1.0884013812715825,0.7997365900383141,1.2127873563218392,0.4696526508226691
981,Al Faisaly,0,Al Nassr,1.83,2.15,8,6,5,6,0.8051188299817185,0.9491379310344827,1.2391522988505748,0.5889295145236645
982,Al Taawon,0,Al Hazm,2.08,0.85,4,3,9,3,1.0884013812715825,0.7997365900383141,0.13182471264367815,0.17146049157018078
983,Al Wahda,1,Al Fateh,1.58,1.1,7,2,6,4,0.3801950030469226,0.5624521072796935,0.7382183908045977,0.8871216737761528
984,Al Quadisiya,-1,Al Ittihad,1.17,1.17,5,3,2,2,0.4323786309161081,0.5185105363984674,1.2039990421455937,0.8051188299817185
985,Al Hilal,0,Al Raed,2.25,1.25,9,2,13,3,1.2747714808043875,0.5009339080459769,0.7382183908045977,1.036217753402397
986,Al Shabab,3,Al Feiha,2.0,0.54,10,3,5,6,0.8349380459069674,0.7821599616858238,0.14061302681992338,0.2832825512898639
987,Al Batin,0,Al Ittifaq,1.15,0.67,5,3,5,8,0.2832825512898639,0.38668582375478927,0.43941570881226055,0.7082063782246598
988,Al Ahli,4,Ohod,1.64,0.27,8,8,3,6,1.177859029047329,0.5800287356321838,0.10545977011494252,0.31310176721511274
989,Al Fateh,2,Al Quadisiya,1.57,0.83,5,4,6,3,0.7902092220190942,0.7733716475095785,0.43941570881226055,0.5814747105423522
990,Al Feiha,-4,Al Hilal,1.2,2.64,2,10,3,7,0.23109892342067845,0.29880268199233717,1.2127873563218392,0.4696526508226691
991,Al Batin,2,Al Faisaly,1.15,0.92,6,6,3,6,0.2832825512898639,0.38668582375478927,0.711853448275862,0.7678448100751574
992,Al Nassr,4,Ohod,2.45,0.27,5,0,3,2,1.0884013812715825,0.5624521072796935,0.10545977011494252,0.31310176721511274
993,Al Wahda,0,Al Hazm,1.58,0.85,6,4,5,8,0.3801950030469226,0.5624521072796935,0.13182471264367815,0.17146049157018078
994,Al Taawon,-1,Al Ahli,2.08,1.83,8,9,3,3,1.0884013812715825,0.7997365900383141,1.370977011494253,0.64111314239285
995,Al Raed,-1,Al Ittifaq,1.08,0.67,5,7,4,5,0.6634775543367866,0.9667145593869733,0.43941570881226055,0.7082063782246598
996,Al Ittihad,0,Al Shabab,0.67,1.67,2,4,5,2,0.8796668697948405,0.9755028735632184,0.7206417624521072,0.6336583384115377
997,Al Quadisiya,2,Al Feiha,1.17,0.54,7,0,4,2,0.4323786309161081,0.5185105363984674,0.14061302681992338,0.2832825512898639
998,Al Batin,-1,Al Ahli,1.15,1.83,5,8,3,8,0.2832825512898639,0.38668582375478927,1.370977011494253,0.64111314239285
999,Al Taawon,2,Al Nassr,2.08,2.15,6,3,2,4,1.0884013812715825,0.7997365900383141,1.2391522988505748,0.5889295145236645
1000,Al Faisaly,-1,Al Hazm,1.83,0.85,3,4,5,6,0.8051188299817185,0.9491379310344827,0.13182471264367815,0.17146049157018078
1001,Ohod,1,Al Ittifaq,0.92,0.67,7,5,5,4,0.18637009953280523,0.34274425287356325,0.43941570881226055,0.7082063782246598
1002,Al Hilal,3,Al Fateh,2.25,1.1,9,3,11,6,1.2747714808043875,0.5009339080459769,0.7382183908045977,0.8871216737761528
1003,Al Shabab,0,Al Raed,2.0,1.25,8,2,9,3,0.8349380459069674,0.7821599616858238,0.7382183908045977,1.036217753402397
1004,Al Wahda,-2,Al Ittihad,1.58,1.17,3,6,4,4,0.3801950030469226,0.5624521072796935,1.2039990421455937,0.8051188299817185
1005,Al Nassr,2,Al Quadisiya,2.45,0.83,5,4,4,4,1.0884013812715825,0.5624521072796935,0.43941570881226055,0.5814747105423522
1006,Ohod,3,Al Faisaly,0.92,0.92,8,2,7,7,0.18637009953280523,0.34274425287356325,0.711853448275862,0.7678448100751574
1007,Al Hazm,-2,Al Ahli,1.18,1.83,9,5,2,6,0.0894576477757465,0.14940134099616859,1.370977011494253,0.64111314239285
1008,Al Feiha,0,Al Ittifaq,1.2,0.67,2,5,3,2,0.23109892342067845,0.29880268199233717,0.43941570881226055,0.7082063782246598
1009,Al Batin,-1,Al Hilal,1.15,2.64,7,5,4,5,0.2832825512898639,0.38668582375478927,1.2127873563218392,0.4696526508226691
1010,Al Raed,-2,Al Wahda,1.08,1.42,4,5,4,6,0.6634775543367866,0.9667145593869733,0.37789750957854407,0.499471866747918
1011,Al Fateh,1,Al Shabab,1.57,1.67,5,0,3,4,0.7902092220190942,0.7733716475095785,0.7206417624521072,0.6336583384115377
1012,Al Ittihad,0,Al Taawon,0.67,1.5,4,5,2,8,0.8796668697948405,0.9755028735632184,0.9139846743295018,0.8125736339630306
1013,Al Hilal,3,Al Quadisiya,2.25,0.83,7,2,6,0,1.2747714808043875,0.5009339080459769,0.43941570881226055,0.5814747105423522
1014,Al Ahli,-1,Al Nassr,1.64,2.15,7,3,7,4,1.177859029047329,0.5800287356321838,1.2391522988505748,0.5889295145236645
1015,Al Hazm,1,Al Batin,1.18,0.64,4,3,3,4,0.0894576477757465,0.14940134099616859,0.3251676245210728,0.5367458866544791
1016,Al Ittifaq,-1,Al Faisaly,1.75,0.92,7,8,1,6,0.5218362786918546,0.5976053639846743,0.711853448275862,0.7678448100751574
1017,Al Feiha,-1,Al Fateh,1.2,1.1,3,6,4,3,0.23109892342067845,0.29880268199233717,0.7382183908045977,0.8871216737761528
1018,Al Taawon,4,Ohod,2.08,0.27,7,3,1,4,1.0884013812715825,0.7997365900383141,0.10545977011494252,0.31310176721511274
1019,Al Shabab,1,Al Wahda,2.0,1.42,3,3,2,4,0.8349380459069674,0.7821599616858238,0.37789750957854407,0.499471866747918
1020,Al Raed,0,Al Ittihad,1.08,1.17,4,5,5,8,0.6634775543367866,0.9667145593869733,1.2039990421455937,0.8051188299817185
1021,Al Fateh,1,Al Ahli,1.57,1.83,6,8,8,5,0.7902092220190942,0.7733716475095785,1.370977011494253,0.64111314239285
1022,Al Hazm,0,Al Ittifaq,1.18,0.67,3,4,1,5,0.0894576477757465,0.14940134099616859,0.43941570881226055,0.7082063782246598
1023,Al Ittihad,-2,Al Hilal,0.67,2.64,2,8,3,6,0.8796668697948405,0.9755028735632184,1.2127873563218392,0.4696526508226691
1024,Al Taawon,3,Al Batin,2.08,0.64,10,4,6,3,1.0884013812715825,0.7997365900383141,0.3251676245210728,0.5367458866544791
1025,Al Quadisiya,-1,Al Shabab,1.17,1.67,3,8,3,8,0.4323786309161081,0.5185105363984674,0.7206417624521072,0.6336583384115377
1026,Al Wahda,3,Ohod,1.58,0.27,9,4,3,1,0.3801950030469226,0.5624521072796935,0.10545977011494252,0.31310176721511274
1027,Al Raed,-3,Al Faisaly,1.08,0.92,3,8,7,6,0.6634775543367866,0.9667145593869733,0.711853448275862,0.7678448100751574
1028,Al Nassr,1,Al Feiha,2.45,0.54,4,5,7,7,1.0884013812715825,0.5624521072796935,0.14061302681992338,0.2832825512898639
1029,Al Taawon,3,Al Ittifaq,2.08,0.67,7,8,8,3,1.0884013812715825,0.7997365900383141,0.43941570881226055,0.7082063782246598
1030,Ohod,0,Al Fateh,0.92,1.1,0,2,7,3,0.18637009953280523,0.34274425287356325,0.7382183908045977,0.8871216737761528
1031,Al Shabab,-1,Al Nassr,2.0,2.15,3,6,6,4,0.8349380459069674,0.7821599616858238,1.2391522988505748,0.5889295145236645
1032,Al Raed,0,Al Quadisiya,1.08,0.83,4,2,6,5,0.6634775543367866,0.9667145593869733,0.43941570881226055,0.5814747105423522
1033,Al Hilal,1,Al Faisaly,2.25,0.92,9,3,10,0,1.2747714808043875,0.5009339080459769,0.711853448275862,0.7678448100751574
1034,Al Ahli,0,Al Ittihad,1.64,1.17,2,6,5,5,1.177859029047329,0.5800287356321838,1.2039990421455937,0.8051188299817185
1035,Al Batin,0,Al Wahda,1.15,1.42,5,5,6,2,0.2832825512898639,0.38668582375478927,0.37789750957854407,0.499471866747918
1036,Al Hazm,-1,Al Feiha,1.18,0.54,3,6,4,6,0.0894576477757465,0.14940134099616859,0.14061302681992338,0.2832825512898639
1037,Al Shabab,1,Al Faisaly,2.0,0.92,7,3,4,9,0.8349380459069674,0.7821599616858238,0.711853448275862,0.7678448100751574
1038,Al Taawon,1,Al Raed,2.08,1.25,6,2,17,0,1.0884013812715825,0.7997365900383141,0.7382183908045977,1.036217753402397
1039,Al Quadisiya,-1,Al Ahli,1.17,1.83,5,6,4,4,0.4323786309161081,0.5185105363984674,1.370977011494253,0.64111314239285
1040,Al Nassr,1,Al Ittifaq,2.45,0.67,9,6,12,5,1.0884013812715825,0.5624521072796935,0.43941570881226055,0.7082063782246598
1041,Al Hilal,0,Al Wahda,2.25,1.42,8,4,7,3,1.2747714808043875,0.5009339080459769,0.37789750957854407,0.499471866747918
1042,Al Ittihad,2,Al Feiha,0.67,0.54,7,0,5,1,0.8796668697948405,0.9755028735632184,0.14061302681992338,0.2832825512898639
1043,Al Fateh,-2,Al Batin,1.57,0.64,6,6,10,3,0.7902092220190942,0.7733716475095785,0.3251676245210728,0.5367458866544791
1044,Al Hazm,0,Ohod,1.18,0.27,12,5,5,12,0.0894576477757465,0.14940134099616859,0.10545977011494252,0.31310176721511274
1045,Al Faisaly,3,Al Quadisiya,1.83,0.83,8,8,5,10,0.8051188299817185,0.9491379310344827,0.43941570881226055,0.5814747105423522
1046,Al Taawon,0,Al Fateh,2.08,1.1,3,4,1,3,1.0884013812715825,0.7997365900383141,0.7382183908045977,0.8871216737761528
1047,Al Raed,1,Al Batin,1.08,0.64,8,6,6,8,0.6634775543367866,0.9667145593869733,0.3251676245210728,0.5367458866544791
1048,Al Ittifaq,0,Al Shabab,1.75,1.67,4,12,5,13,0.5218362786918546,0.5976053639846743,0.7206417624521072,0.6336583384115377
1049,Al Hazm,-3,Al Ittihad,1.18,1.17,3,10,3,4,0.0894576477757465,0.14940134099616859,1.2039990421455937,0.8051188299817185
1050,Al Wahda,-4,Al Nassr,1.58,2.15,2,8,1,4,0.3801950030469226,0.5624521072796935,1.2391522988505748,0.5889295145236645
1051,Al Hilal,0,Ohod,2.25,0.27,-1,-1,-1,-1,1.2747714808043875,0.5009339080459769,0.10545977011494252,0.31310176721511274
1052,Al Hazm,0,Al Fateh,1.18,1.1,-1,-1,-1,-1,0.0894576477757465,0.14940134099616859,0.7382183908045977,0.8871216737761528
1053,Al Feiha,0,Al Batin,1.2,0.64,-1,-1,-1,-1,0.23109892342067845,0.29880268199233717,0.3251676245210728,0.5367458866544791
1054,Al Taawon,0,Al Wahda,2.08,1.42,-1,-1,-1,-1,1.0884013812715825,0.7997365900383141,0.37789750957854407,0.499471866747918
1055,Al Ittifaq,0,Al Quadisiya,1.75,0.83,-1,-1,-1,-1,0.5218362786918546,0.5976053639846743,0.43941570881226055,0.5814747105423522
1056,Al Ahli,0,Al Raed,1.64,1.25,-1,-1,-1,-1,1.177859029047329,0.5800287356321838,0.7382183908045977,1.036217753402397
1057,Al Faisaly,0,Al Ittihad,1.83,1.17,-1,-1,-1,-1,0.8051188299817185,0.9491379310344827,1.2039990421455937,0.8051188299817185
1058,Ohod,0,Al Shabab,0.92,1.67,-1,-1,-1,-1,0.18637009953280523,0.34274425287356325,0.7206417624521072,0.6336583384115377
1059,Al Nassr,0,Al Hilal,2.45,2.64,-1,-1,-1,-1,1.0884013812715825,0.5624521072796935,1.2127873563218392,0.4696526508226691
1060,Al Feiha,0,Al Ahli,1.2,1.83,-1,-1,-1,-1,0.23109892342067845,0.29880268199233717,1.370977011494253,0.64111314239285
1061,Al Faisaly,0,Al Fateh,1.83,1.1,-1,-1,-1,-1,0.8051188299817185,0.9491379310344827,0.7382183908045977,0.8871216737761528
1062,Al Hazm,0,Al Hilal,1.18,2.64,-1,-1,-1,-1,0.0894576477757465,0.14940134099616859,1.2127873563218392,0.4696526508226691
1063,Al Wahda,0,Al Ittifaq,1.58,0.67,-1,-1,-1,-1,0.3801950030469226,0.5624521072796935,0.43941570881226055,0.7082063782246598
1064,Al Quadisiya,0,Ohod,1.17,0.27,-1,-1,-1,-1,0.4323786309161081,0.5185105363984674,0.10545977011494252,0.31310176721511274
1065,Al Feiha,0,Al Taawon,1.2,1.5,-1,-1,-1,-1,0.23109892342067845,0.29880268199233717,0.9139846743295018,0.8125736339630306
1066,Al Raed,0,Al Nassr,1.08,2.15,-1,-1,-1,-1,0.6634775543367866,0.9667145593869733,1.2391522988505748,0.5889295145236645
1067,Al Ittihad,0,Al Batin,0.67,0.64,-1,-1,-1,-1,0.8796668697948405,0.9755028735632184,0.3251676245210728,0.5367458866544791
1068,Al Shabab,0,Al Ahli,2.0,1.83,-1,-1,-1,-1,0.8349380459069674,0.7821599616858238,1.370977011494253,0.64111314239285
1069,Al Batin,0,Al Shabab,1.15,1.67,-1,-1,-1,-1,0.2832825512898639,0.38668582375478927,0.7206417624521072,0.6336583384115377
1070,Al Hazm,0,Al Raed,1.18,1.25,-1,-1,-1,-1,0.0894576477757465,0.14940134099616859,0.7382183908045977,1.036217753402397
1071,Ohod,0,Al Feiha,0.92,0.54,-1,-1,-1,-1,0.18637009953280523,0.34274425287356325,0.14061302681992338,0.2832825512898639
1072,Al Ittifaq,0,Al Fateh,1.75,1.1,-1,-1,-1,-1,0.5218362786918546,0.5976053639846743,0.7382183908045977,0.8871216737761528
1073,Al Nassr,0,Al Ittihad,2.45,1.17,-1,-1,-1,-1,1.0884013812715825,0.5624521072796935,1.2039990421455937,0.8051188299817185
1074,Al Taawon,0,Al Quadisiya,2.08,0.83,-1,-1,-1,-1,1.0884013812715825,0.7997365900383141,0.43941570881226055,0.5814747105423522
1075,Al Wahda,0,Al Faisaly,1.58,0.92,-1,-1,-1,-1,0.3801950030469226,0.5624521072796935,0.711853448275862,0.7678448100751574
1076,Al Ahli,0,Al Hilal,1.64,2.64,-1,-1,-1,-1,1.177859029047329,0.5800287356321838,1.2127873563218392,0.4696526508226691
1077,Al Quadisiya,0,Al Batin,1.17,0.64,-1,-1,-1,-1,0.4323786309161081,0.5185105363984674,0.3251676245210728,0.5367458866544791
1078,Al Hilal,0,Al Taawon,2.25,1.5,-1,-1,-1,-1,1.2747714808043875,0.5009339080459769,0.9139846743295018,0.8125736339630306
1079,Al Feiha,0,Al Faisaly,1.2,0.92,-1,-1,-1,-1,0.23109892342067845,0.29880268199233717,0.711853448275862,0.7678448100751574
1080,Al Nassr,0,Al Fateh,2.45,1.1,-1,-1,-1,-1,1.0884013812715825,0.5624521072796935,0.7382183908045977,0.8871216737761528
1081,Al Shabab,0,Al Hazm,2.0,0.85,-1,-1,-1,-1,0.8349380459069674,0.7821599616858238,0.13182471264367815,0.17146049157018078
1082,Al Raed,0,Ohod,1.08,0.27,-1,-1,-1,-1,0.6634775543367866,0.9667145593869733,0.10545977011494252,0.31310176721511274
1083,Al Ahli,0,Al Wahda,1.64,1.42,-1,-1,-1,-1,1.177859029047329,0.5800287356321838,0.37789750957854407,0.499471866747918
1084,Al Ittihad,0,Al Ittifaq,0.67,0.67,-1,-1,-1,-1,0.8796668697948405,0.9755028735632184,0.43941570881226055,0.7082063782246598
1085,Al Raed,0,Al Feiha,1.08,0.54,-1,-1,-1,-1,0.6634775543367866,0.9667145593869733,0.14061302681992338,0.2832825512898639
1086,Al Ittifaq,0,Al Hilal,1.75,2.64,-1,-1,-1,-1,0.5218362786918546,0.5976053639846743,1.2127873563218392,0.4696526508226691
1087,Al Shabab,0,Al Taawon,2.0,1.5,-1,-1,-1,-1,0.8349380459069674,0.7821599616858238,0.9139846743295018,0.8125736339630306
1088,Al Ittihad,0,Al Fateh,0.67,1.1,-1,-1,-1,-1,0.8796668697948405,0.9755028735632184,0.7382183908045977,0.8871216737761528
1089,Al Faisaly,0,Al Ahli,1.83,1.83,-1,-1,-1,-1,0.8051188299817185,0.9491379310344827,1.370977011494253,0.64111314239285
1090,Al Batin,0,Ohod,1.15,0.27,-1,-1,-1,-1,0.2832825512898639,0.38668582375478927,0.10545977011494252,0.31310176721511274
1091,Al Wahda,0,Al Quadisiya,1.58,0.83,-1,-1,-1,-1,0.3801950030469226,0.5624521072796935,0.43941570881226055,0.5814747105423522
1092,Al Hazm,0,Al Nassr,1.18,2.15,-1,-1,-1,-1,0.0894576477757465,0.14940134099616859,1.2391522988505748,0.5889295145236645
1093,Al Ahli,0,Al Ittifaq,1.64,0.67,-1,-1,-1,-1,1.177859029047329,0.5800287356321838,0.43941570881226055,0.7082063782246598
1094,Ohod,0,Al Ittihad,0.92,1.17,-1,-1,-1,-1,0.18637009953280523,0.34274425287356325,1.2039990421455937,0.8051188299817185
1095,Al Fateh,0,Al Raed,1.57,1.25,-1,-1,-1,-1,0.7902092220190942,0.7733716475095785,0.7382183908045977,1.036217753402397
1096,Al Hilal,0,Al Shabab,2.25,1.67,-1,-1,-1,-1,1.2747714808043875,0.5009339080459769,0.7206417624521072,0.6336583384115377
1097,Al Quadisiya,0,Al Hazm,1.17,0.85,-1,-1,-1,-1,0.4323786309161081,0.5185105363984674,0.13182471264367815,0.17146049157018078
1098,Al Nassr,0,Al Batin,2.45,0.64,-1,-1,-1,-1,1.0884013812715825,0.5624521072796935,0.3251676245210728,0.5367458866544791
1099,Al Feiha,0,Al Wahda,1.2,1.42,-1,-1,-1,-1,0.23109892342067845,0.29880268199233717,0.37789750957854407,0.499471866747918
1100,Al Taawon,0,Al Faisaly,2.08,0.92,-1,-1,-1,-1,1.0884013812715825,0.7997365900383141,0.711853448275862,0.7678448100751574
